taxid,date,name
982130,10/3/2025,INVESTIGATIVE ENCOUNTERS 2023: MODULE 5 SQF LEVELS 3 AND 4
982130,10/3/2025,INVESTIGATIVE ENCOUNTERS SUMMARY: SQF MODULE 6
982130,10/3/2025,PROCESSING DISCOVERY MATERIAL IN THE FORMS ARREST FOLDER
982130,10/3/2025,RESPONDING TO PEOPLE IN CRISIS - MODULES 2 AND 3: ACTIVE LISTENING PARTS 1 AND 2
982130,10/2/2025,RECRUIT RAPID DEPLOYMENT-ACTIVE SHOOTER
982130,10/1/2025,ARRESTS - RELIGIOUS HEAD COVERING GUIDELINES (PG 208-83)
982130,10/1/2025,INVESTIGATIVE ENCOUNTERS 2023: MODULE 3 SQF LEVEL 2
982130,10/1/2025,PATROL GUIDE 215-17 POLICE ACTIONS RELATED QUESTIONING ARRESTS AND INVESTIGATIONS AT A NYC DEPARTMEN
982130,10/1/2025,PTTD C.P.R. / A.E.D. WRITTEN EXAM RETEST
982130,10/1/2025,RESPONDING TO PEOPLE IN CRISIS – MODULE 4: USING DEPARTMENT MOBILE DIGITAL DEVICES
982130,9/30/2025,CJB - DESK APPEARANCE TICKETS: THE NEW LAWS AND GUIDELINES FOR PROCESSING DATS
982130,9/30/2025,CRIMINAL JUSTICE BUREAU - GIGLIO MATERIAL DISCLOSURES UNDER THE NEW DISCOVERY LAWS
982130,9/30/2025,IDENTIFYING THE IMPAIRED DRIVER
982130,9/30/2025,"INTEGRATING COMMUNICATION, ASSESSMENT AND TACTICS (ICAT) FULL DAY COURSE"
982130,9/30/2025,INVESTIGATIVE ENCOUNTERS 2023 - MODULE 1 INTRODUCTION TO SQF
982130,9/30/2025,INVESTIGATIVE ENCOUNTERS 2023: MODULE 2 SQF LEVEL 1
982130,9/30/2025,LOCAL LAW 45 OF 2021-TRAFFIC ENCOUNTERS
982130,9/30/2025,RESPONDING TO COMMERCIAL ROBBERIES PART LL - MODULE 1 AND MODULE 2
982130,9/30/2025,VIDEO 3 - TACTICAL CONSIDERATIONS FOR TRANSIT PATROL 2022 (PART 2)
982130,9/29/2025,ILLEGAL EVICTIONS
982130,9/29/2025,PROHIBITED METHODS OF RESTRAINT
982130,9/29/2025,VEHICLE STOP SOLUTIONS MODULE
982130,9/26/2025,COLLABORATIVE POLICING - MEDIATION REFERRAL PROGRAM FOR NON-CRIMINAL COMPLAINTS
982130,9/26/2025,PROCESSING CIVILIAN COMPLAINTS
982130,9/26/2025,SAFEGUARDING PRISONERS - OFFICER SAFETY GUIDELINES
982130,9/26/2025,"SUPPORT SERVICES DIVISION - CLASS ""C"" OPERATOR"
982130,9/26/2025,VIDEO 2 -TACTICAL CONSIDERATIONS FOR TRANSIT PATROL 2022 (PART 1)
982130,9/25/2025,PTTD CPR PRACTICAL EXAM
982130,9/23/2025,ACTIVE BYSTANDERSHIP FOR LAW ENFORCEMENT (ABLE): ONE DAY COURSE
982130,9/23/2025,BODY-WORN CAMERA REVIEW PART ONE
982130,9/23/2025,BODY-WORN CAMERA REVIEW PART TWO
982130,9/23/2025,CONVICTED OFFENDER DNA DATABANK SPECIMEN COLLECTION KIT
982130,9/23/2025,CRITICAL DECISION MAKING MODEL
982130,9/23/2025,EXTREME RISK PROTECTION ORDER (ERPO)
982130,9/23/2025,HEALTH AND WELLNESS SECTION - MODULE 10 - SEEKING AND RECEIVING MENTAL HEALTH SUPPORT
