taxid,date,name
969856,ILLEGAL EVICTIONS,3/8/2022
969856,CLT-CRIME CONTROL STRATEGIES AND PROBLEM SOLVING,3/3/2022
969856,CLT-DOCUMENTATION AND FORMS,3/3/2022
969856,CLT-TACTICAL AWARENESS AND OFFICER SAFETY,3/3/2022
969856,"INTEGRATING COMMUNICATION, ASSESSMENT AND TACTICS (ICAT) MODULE 4",2/25/2022
969856,CHILD SENSITIVE ARREST POLICY GUIDELINES AND PROCEDURES,2/21/2022
969856,"INTEGRATING COMMUNICATION, ASSESSMENT AND TACTICS (ICAT) MODULE 3",2/18/2022
969856,LOCAL LAW 45 OF 2021-TRAFFIC ENCOUNTERS,2/18/2022
969856,PROCESSING DISCOVERY MATERIAL IN THE FORMS ARREST FOLDER,2/17/2022
969856,CLT-EPERMIT SYSTEM,2/14/2022
969856,"INTEGRATING COMMUNICATION, ASSESSMENT AND TACTICS (ICAT) MODULE 2",1/12/2022
969856,CLT-BWC POLICY UPDATES,12/28/2021
969856,CLT-PROCEDURAL OPERATIONS,12/24/2021
969856,CONSTITUTIONAL POLICING AT COMMUNITY EVENTS (CPACE),12/23/2021
969856,CLT-EJUSTICE ORDER OF PROTECTION SEARCH,12/16/2021
969856,IDENTIFYING THE IMPAIRED DRIVER,12/13/2021
969856,ARRESTS - RELIGIOUS HEAD COVERING GUIDELINES (PG 208-83),11/3/2021
969856,BODY-WORN CAMERA REVIEW PART TWO,11/3/2021
969856,CLT-PROCEDURAL OPERATIONS,11/3/2021
969856,"INTEGRATING COMMUNICATION, ASSESSMENT AND TACTICS (ICAT) MODULE 1",10/27/2021
969856,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH,10/25/2021
969856,BODY-WORN CAMERA REVIEW PART ONE,10/5/2021
969856,OPIOID OVERDOSE RECOGNITION AND NARCAN ADMINISTRATION -2021,10/5/2021
969856,MAYOR EXECUTIVE ORDER 78 VACCINATION - TESTING COMPLIANCE POLICY,9/18/2021
969856,INFORMATION SECURITY AWARENESS TRAINING 2021,9/15/2021
969856,EQUAL EMPLOYMENT OPPORTUNITY TRAINING - SEXUAL HARASSMENT AWARENESS AND PREVENTION 2021,7/23/2021
969856,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH,6/11/2021
969856,DESK APPEARANCE TICKETS: THE NEW LAW AND THE NEW GUIDELINES FOR PROCESSING DAT'S - 2021 REFRESHER,6/3/2021
969856,EMPLOYEE ASSISTANCE UNIT-2021,6/1/2021
969856,OVERVIEW OF THE NEW DISCOVERY LAWS 2021 REFRESHER,6/1/2021
969856,CJB - DESK APPEARANCE TICKETS: THE NEW LAWS AND GUIDELINES FOR PROCESSING DATS,5/31/2021
969856,PATROL GUIDE 215-17 POLICE ACTIONS RELATED QUESTIONING ARRESTS AND INVESTIGATIONS AT A NYC DEPARTMEN,5/17/2021
969856,PERSONNEL BUREAU NYPD EMPLOYEE ASSISTANCE UNIT (EAU),5/14/2021
969856,FIREARMS 5 DAY TACTICAL APPLICATION V2,5/13/2021
969856,BTK (BELT TRAUMA KIT DISTRIBUTION AND FAMILIARIZATION),5/7/2021
969856,ACTIVE BYSTANDERSHIP FOR LAW ENFORCEMENT (ABLE): ONE DAY COURSE,5/6/2021
969856,EDP SEMINAR,5/2/2021
969856,RTS ACADEMIC - AIDED AND MISSING,4/30/2021
969856,RTS ACADEMIC - CHILDREN AND ADOLESCENTS,4/30/2021
969856,RTS ACADEMIC - POLICING WITH INTEGRITY,4/30/2021
969856,PTTD C.P.R. / A.E.D. WRITTEN EXAM,4/28/2021
969856,POLICE ACADEMY RECRUIT 3RD TRIMESTER EXAM,4/27/2021
969856,RTS ACADEMIC - CIVIL DISORDER OFFENSES,4/26/2021
969856,RTS ACADEMIC - DRUG OFFENSES,4/26/2021
969856,RTS ACADEMIC - INTEGRITY CRIMES AND CIVIL LIABILITIES,4/26/2021
969856,RTS ACADEMIC - INTERROGATION AND IDENTIFICATION,4/26/2021
969856,RTS ACADEMIC - WEAPONS OFFENSES,4/26/2021
969856,FIRST AID WRITEN EXAM,4/23/2021
969856,RTS ACADEMIC - INTERIOR PATROL,4/23/2021
969856,RTS ACADEMIC - TRANSIT OPERATIONS,4/23/2021
969856,RTS ACADEMIC - AUTO-RELATED PROCEDURES AND CRIMES PART 2,4/17/2021
969856,RTS ACADEMIC - MAINTAINING PUBLIC ORDER,4/17/2021
969856,EQUAL EMPLOYMENT OPPORTUNITY TRAINING - LGBTQIA+ DIVERSITY AND INCLUSION / EXECUTIVE ORDER 16 OF 201,4/15/2021
969856,HIGHWAY DRUG IMPAIRED DRIVING COURSE,4/9/2021
969856,HIGHWAY PRELIMINARY BREATH TEST INSTRUMENT TRAINING - PBT,4/9/2021
969856,RECRUIT RAPID DEPLOYMENT-ACTIVE SHOOTER,4/1/2021
