taxid,date,name
969493,10/28/2021,ARRESTS - RELIGIOUS HEAD COVERING GUIDELINES (PG 208-83)
969493,10/21/2021,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
969493,10/20/2021,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
969493,10/19/2021,BODY-WORN CAMERA REVIEW PART TWO
969493,10/19/2021,OPIOID OVERDOSE RECOGNITION AND NARCAN ADMINISTRATION -2021
969493,10/13/2021,CLT-SPECIAL POPULATIONS
969493,10/13/2021,"INTEGRATING COMMUNICATION, ASSESSMENT AND TACTICS (ICAT) MODULE 1"
969493,10/11/2021,BODY-WORN CAMERA REVIEW PART ONE
969493,9/18/2021,INFORMATION SECURITY AWARENESS TRAINING 2021
969493,9/15/2021,CLT-SPECIAL POPULATIONS
969493,9/14/2021,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
969493,9/12/2021,MAYOR EXECUTIVE ORDER 78 VACCINATION - TESTING COMPLIANCE POLICY
969493,8/27/2021,CLT-PROCEDURAL OPERATIONS
969493,8/18/2021,CLT-SPECIAL POPULATIONS
969493,8/17/2021,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
969493,7/28/2021,EQUAL EMPLOYMENT OPPORTUNITY TRAINING - SEXUAL HARASSMENT AWARENESS AND PREVENTION 2021
969493,7/27/2021,CLT-ENFORCEMENT ACTIONS
969493,7/27/2021,CLT-PROCEDURAL OPERATIONS
969493,7/22/2021,CLT-ENFORCEMENT ACTIONS
969493,7/22/2021,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
969493,7/15/2021,"CLT-UNIFORMS, PERSONAL APPEARANCE AND EQUIPMENT"
969493,7/14/2021,CLT-COUNTERTERRORISM AND INTELLIGENCE
969493,7/14/2021,CLT-ENFORCEMENT ACTIONS
969493,7/14/2021,CLT-PROCEDURAL OPERATIONS
969493,7/7/2021,RTS ACADEMIC - DOMESTIC VIOLENCE
969493,7/1/2021,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
969493,6/30/2021,CLT-LEGAL ISSUES
969493,6/30/2021,CLT-PROCEDURAL OPERATIONS
969493,6/29/2021,CLT-PROCEDURAL OPERATIONS
969493,6/25/2021,CLT-ENFORCEMENT ACTIONS
969493,6/24/2021,CLT-PROCEDURAL OPERATIONS
969493,6/23/2021,OVERVIEW OF THE NEW DISCOVERY LAWS 2021 REFRESHER
969493,6/19/2021,CHILD SENSITIVE ARREST POLICY GUIDELINES AND PROCEDURES
969493,6/15/2021,CLT-PROCEDURAL OPERATIONS
969493,6/7/2021,PATROL GUIDE 215-17 POLICE ACTIONS RELATED QUESTIONING ARRESTS AND INVESTIGATIONS AT A NYC DEPARTMEN
969493,6/5/2021,EMPLOYEE ASSISTANCE UNIT-2021
969493,6/1/2021,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
969493,6/1/2021,CLT-PROCEDURAL OPERATIONS
969493,6/1/2021,CLT-PROFESSIONAL DEVELOPMENT
969493,6/1/2021,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
